FlujoRx,FlujoCh,Concent,Tempera,Volumen
84.647,102.07,1.0001,341.94,0.27068
83.926,102.32,1.0001,342.89,0.28531
82.833,106.1,0.99993,343.67,0.29985
82.004,105.9,0.99982,344.35,0.31342
84.779,103.74,0.99977,344.9,0.32677
80.617,107.04,0.99984,345.4,0.34038
84.499,107.44,0.99993,345.8,0.35414
82.654,105.16,0.99991,346.11,0.36929
83.458,105.92,0.9999,346.34,0.38438
84.41,106.52,0.99998,346.44,0.39908
82.847,103.42,1,346.6,0.41375
81.219,102.25,1,346.89,0.42923
81.113,103.02,1.0001,347.2,0.4445
82.207,107.76,1.0002,347.53,0.45971
84.055,103.49,1.0002,347.73,0.47488
82.281,106.5,1.0003,347.73,0.49295
80.051,103.03,1.0003,347.84,0.5107
82.19,104.59,1.0001,348.18,0.52744
80.954,106.76,1.0001,348.45,0.54435
81.087,104.55,1,348.53,0.56466
79.979,102.88,0.99996,348.54,0.58367
84.549,107.88,0.99998,348.48,0.60142
82.214,105.89,1.0001,348.55,0.61981
81.119,105.95,1.0001,348.68,0.63882
82.055,105.04,1,348.73,0.65755
80.589,104.28,0.99987,348.78,0.67651
79.593,104.84,0.99977,348.82,0.6957
79.284,104.42,0.99974,348.93,0.71932
84.999,103.65,0.9998,349.11,0.74221
82.469,102.08,0.99988,349.23,0.76514
81.585,106.85,0.99988,349.31,0.78814
83.621,107.38,0.99988,349.4,0.81494
84.079,102.66,0.99985,349.55,0.84097
80.17,102.7,0.99972,349.77,0.86619
81.381,103.14,0.99962,349.86,0.89175
80.013,105.61,0.99962,349.86,0.92248
84.767,106.85,0.99961,350.02,0.95344
79.933,104.48,0.9996,350.24,0.98431
83.906,102.95,0.99957,350.35,1.0147
79.476,107.6,0.99953,350.44,1.0591
80.43,103.36,0.99949,350.53,1.1028
79.235,103.91,0.99941,350.44,1.1442
80.93,104.82,0.99937,350.33,1.1855
79.335,102.4,0.99946,350.32,1.243
81.038,103.87,0.99951,350.25,1.2977
84.523,106.81,0.99951,350.17,1.351
80.295,106.9,0.99948,350.06,1.4062
83.152,102.7,0.99946,350.11,1.4608
84.776,102.72,0.99946,350.25,1.5121
80.793,104.21,0.99947,350.25,1.5601
79.452,104.57,0.99951,350.16,1.6091
83.858,104.08,0.99955,350.07,1.6698
83.106,103.93,0.99958,350,1.729
84.823,104.11,0.9996,350,1.787
80.733,106.86,0.99957,349.95,1.8469
81.294,106.43,0.99957,349.95,1.9104
84.862,107.04,0.99958,350.01,1.9711
84.118,102.01,0.9995,349.96,2.0279
79.397,104.15,0.99938,349.89,2.0826
80.936,107.01,0.9993,350.02,2.1637
79.246,105.46,0.99935,350.18,2.2475
81.045,107.35,0.99948,350.26,2.3312
81.626,103.53,0.99953,350.18,2.4127
84.58,107.97,0.99944,350.24,2.5271
84.293,107.09,0.99933,350.43,2.6442
80.548,104.87,0.99917,350.41,2.7714
84.483,105.61,0.99907,350.3,2.8923
82.735,103.98,0.99905,350.35,2.9903
79.023,103.39,0.99904,350.37,3.0894
83.411,104.36,0.99908,350.26,3.1861
83.469,103.84,0.99907,350.15,3.2829
84.856,106.3,0.99901,350.17,3.3784
82.294,107.85,0.99891,350.22,3.4759
79.356,102.44,0.99872,350.21,3.584
81.258,105.46,0.99855,350.16,3.6873
82.502,107.76,0.99858,350.1,3.7684
79.463,103.37,0.99866,350.05,3.8479
83.057,102.1,0.99868,350.01,3.9256
84.333,104.13,0.99871,349.94,4.0046
81.986,102.6,0.9987,349.97,4.0883
80.701,107.25,0.99869,350.02,4.1651
80.509,107.52,0.99879,349.9,4.2296
80.352,103.05,0.99889,349.79,4.2973
84.127,106.89,0.99888,349.92,4.3685
82.495,105.09,0.99885,349.99,4.4422
84.43,107.99,0.9988,349.85,4.5255
83.119,105.01,0.99875,349.74,4.6059
83.585,105.7,0.9987,349.79,4.6643
84.849,103.93,0.99865,349.86,4.7247
84.214,105.45,0.99863,349.94,4.7954
81.799,102.89,0.99865,349.94,4.8634
79.529,102.75,0.99866,349.91,4.9168
84.756,106.83,0.99867,349.87,4.9731
82.311,104.09,0.99873,349.78,5.0318
83.659,105.81,0.99881,349.76,5.0892
83.379,103.65,0.99885,349.85,5.1575
82.972,107.12,0.99888,349.96,5.2212
84.532,106.3,0.99886,350.11,5.2749
82.538,107.14,0.9988,350.15,5.3322
79.591,103.13,0.99872,350.11,5.3961
84.189,104.39,0.99866,350.14,5.4609
84.646,105.66,0.99862,350.25,5.5296
82.99,104.04,0.99859,350.31,5.5972
84.794,103.85,0.99855,350.32,5.6589
80.986,104.85,0.99852,350.3,5.7153
81.97,103.69,0.99855,350.25,5.7702
81.741,105.1,0.9986,350.21,5.8269
81.439,104.71,0.99859,350.24,5.8987
79.031,102.91,0.99852,350.23,5.9728
79.606,103.36,0.99848,350.15,6.0521
83.88,103.06,0.99847,350.11,6.1324
84.548,105.57,0.99847,350.2,6.2396
79.52,105.73,0.99843,350.13,6.3374
80.897,106.59,0.99833,349.92,6.4245
81.697,105.7,0.99829,349.8,6.5102
81.49,105.28,0.99819,349.83,6.6325
83.901,103.77,0.99808,349.76,6.7552
80.148,102.66,0.99815,349.64,6.8809
83.276,106.91,0.99828,349.61,7.0051
83.02,107.29,0.99819,349.7,7.1699
81.396,107.95,0.99807,349.67,7.335
79.489,103.49,0.99814,349.51,7.4954
84.642,103.63,0.99827,349.41,7.6519
83.768,104.18,0.99832,349.42,7.8091
84.158,105.27,0.99835,349.54,7.9523
83.578,103.59,0.99833,349.79,8.1122
82.068,104.37,0.99826,350,8.2716
82.779,104.41,0.99802,350.1,8.4084
84.659,107.62,0.99793,350.28,8.5332
81.552,105.32,0.99814,350.47,8.6654
80.153,105.8,0.99823,350.54,8.815
81.231,102.02,0.99799,350.5,8.9445
81.464,106.95,0.99777,350.49,9.063
84.59,102.51,0.99759,350.43,9.2049
82.345,103.8,0.99749,350.36,9.3401
79.551,106.91,0.99749,350.35,9.4654
82.651,105.26,0.9975,350.25,9.5884
79.798,103.96,0.9975,350.02,9.6675
82.302,103.47,0.9975,349.96,9.7373
82.903,104.97,0.99752,350.03,9.8323
83.357,107.89,0.99745,350.03,9.9167
80.687,104.06,0.99729,350.02,9.9758
84.497,105.43,0.99722,349.95,10.044
80.579,107.25,0.99726,349.87,10.148
81.891,102.59,0.99726,349.84,10.235
84.548,104.49,0.99723,349.8,10.287
80.767,103.45,0.99719,349.76,10.339
83.96,105.27,0.9972,349.76,10.401
84.332,106.13,0.99721,349.75,10.473
81.75,103.5,0.99714,349.7,10.565
79.153,105.47,0.99707,349.66,10.646
81.003,102.07,0.99704,349.71,10.704
81.832,102.53,0.9971,349.66,10.763
81.101,107,0.99727,349.46,10.815
80.738,103.99,0.99736,349.31,10.861
79.983,107.71,0.99731,349.46,10.922
82.454,106.27,0.99735,349.67,10.993
80.51,104.85,0.99745,349.74,11.08
80.339,107.97,0.99746,349.69,11.162
80.787,104.39,0.99739,349.61,11.242
80.727,104.82,0.99737,349.55,11.318
79.842,102.63,0.99739,349.53,11.375
83.701,104.25,0.9974,349.57,11.423
83.992,102.63,0.99739,349.79,11.499
81.625,104.43,0.99724,349.9,11.578
83.417,105.36,0.99696,349.72,11.652
80.16,103.32,0.99681,349.63,11.733
82.497,106.3,0.99674,349.93,11.82
81.398,102.84,0.99661,350,11.914
79.357,103.73,0.99665,349.75,12.024
84.467,104.86,0.99676,349.58,12.122
83.435,105.45,0.99677,349.68,12.169
83.531,105.8,0.99671,349.65,12.201
84.028,102.83,0.99656,349.48,12.239
79.909,105.73,0.9964,349.39,12.284
82.096,107.13,0.99623,349.54,12.335
79.195,105.76,0.99623,349.54,12.414
80.966,105.68,0.99648,349.32,12.512
79.954,104.56,0.99668,349.23,12.586
84.626,104.9,0.99666,349.39,12.622
81.591,105.63,0.99675,349.45,12.685
81.223,103.62,0.9969,349.41,12.78
80.083,104.42,0.99692,349.38,12.851
81.954,107.47,0.99683,349.37,12.871
83.474,106.94,0.99674,349.4,12.9
84.614,104.91,0.99657,349.49,12.938
81.59,107.19,0.99643,349.59,12.968
84.185,105.19,0.99637,349.46,13.016
79.411,103.87,0.99646,349.36,13.08
84.081,106.5,0.99668,349.59,13.127
83.808,103.96,0.99678,349.82,13.155
83.27,107.08,0.99664,349.67,13.211
80.697,104.84,0.99653,349.61,13.258
82.918,105.82,0.99652,349.76,13.253
79.55,102.65,0.99657,349.8,13.235
79.194,107.8,0.99653,349.69,13.243
81.566,103.77,0.99658,350,13.279
82.928,106.42,0.99682,350.58,13.348
82.082,107.1,0.99693,350.82,13.401
80.274,103.84,0.99692,350.58,13.419
81.294,105.32,0.99682,350.41,13.432
79.957,107.73,0.99644,350.38,13.431
80.394,103.46,0.99614,350.32,13.418
81.877,105.57,0.99605,350.17,13.429
81.013,103.82,0.99601,350.09,13.45
82.156,107.89,0.99615,350.06,13.454
83.206,105.26,0.99628,350.01,13.453
83.784,105.28,0.99624,349.96,13.47
79.639,105.16,0.99625,349.65,13.511
83.998,104.05,0.99634,349.03,13.57
84.57,104.8,0.99633,348.85,13.596
83.4,102.21,0.99635,349.35,13.604
80.48,103.47,0.99642,349.6,13.627
82.933,104.21,0.99634,349.36,13.64
81.528,102.44,0.99624,349.01,13.647
80.976,105.58,0.99622,349.05,13.662
83.007,106.3,0.9962,349.12,13.676
84.938,106.94,0.99617,349,13.683
81.064,102.38,0.99612,348.83,13.68
82.952,104.92,0.99603,348.74,13.674
82.394,105.2,0.99596,348.83,13.686
82.943,104.97,0.99588,349.19,13.71
84.745,106.37,0.99585,349.51,13.72
82.303,104.83,0.99572,349.42,13.744
83.985,103.86,0.99561,349.45,13.789
81.119,102.86,0.99569,349.89,13.819
79.404,103.52,0.99571,350.26,13.841
83.839,107.8,0.99559,350.12,13.863
81.513,107.02,0.99552,350.02,13.852
80.554,107.74,0.99548,350.09,13.806
80.454,104.61,0.99539,350.08,13.763
81.512,106.19,0.99529,349.95,13.777
80.219,104.64,0.99528,349.99,13.814
83.814,102.69,0.99531,350.08,13.836
81.539,102.35,0.99529,350.11,13.845
81.436,106.16,0.99517,350.04,13.812
84.481,106.92,0.99524,350.04,13.762
82.142,107.24,0.99557,350.09,13.766
81.599,105.33,0.99592,350.03,13.813
83.599,104.4,0.99595,349.73,13.811
82.72,102.28,0.99586,349.58,13.766
80.211,103.83,0.99576,349.78,13.725
84.068,105.71,0.99564,349.83,13.739
82.27,105.58,0.99539,349.66,13.739
79.255,107.48,0.99523,349.57,13.712
79.571,105.01,0.99532,349.43,13.726
80.631,103.95,0.99553,349.39,13.758
82.482,107.71,0.99558,349.45,13.766
83.353,103.26,0.99537,349.48,13.763
79.075,105.74,0.99511,349.55,13.756
79.825,107.97,0.99495,349.44,13.76
80.991,102.3,0.99499,349.61,13.74
81.222,104.54,0.99529,349.99,13.761
82.155,104.84,0.99571,349.94,13.865
81.372,105.86,0.99584,349.71,13.924
81.016,103.44,0.99592,349.34,13.899
84.938,104.82,0.99609,349.11,13.889
82.624,105.62,0.99604,349.46,13.887
82.101,103.13,0.99598,349.81,13.904
84.927,106.75,0.99592,349.68,13.937
83.474,106.46,0.99577,349.5,13.922
81.487,102.58,0.99577,349.32,13.851
83.36,104.34,0.99576,349.35,13.802
82.302,106.69,0.99578,349.55,13.814
82.678,104.39,0.99587,349.52,13.827
84.947,102.05,0.99588,349.22,13.83
81.501,107.93,0.99583,349.01,13.811
80.452,104.22,0.99578,348.91,13.836
81.914,103.95,0.99564,348.95,13.865
84.335,107.63,0.99544,349.34,13.823
83.084,105.3,0.99532,349.69,13.757
80.459,102.66,0.99526,349.59,13.728
82.273,105.95,0.99519,349.43,13.726
79.199,102.67,0.99521,349.44,13.76
84.33,105.95,0.9952,349.57,13.785
83.451,103.96,0.99522,349.72,13.758
82.244,105.03,0.99535,349.91,13.747
79.856,107.55,0.99543,350.1,13.779
84.263,103.31,0.99546,350.1,13.826
79.248,102.23,0.99557,350.12,13.825
82.966,105.18,0.99553,350.13,13.78
80.633,103.66,0.99531,349.79,13.734
80.84,104.25,0.99524,349.55,13.695
80.162,103.05,0.99525,350.06,13.666
83.59,102.21,0.99511,349.31,13.633
83.473,104.18,0.9951,346.87,13.576
84.227,107.12,0.9953,345.67,13.532
80.155,103.87,0.99532,346.56,13.551
79.236,103.35,0.99547,347.23,13.572
81.968,103.08,0.99599,347.74,13.57
82.383,105.2,0.99642,348.16,13.59
83.979,105.41,0.99644,348.69,13.628
81.942,102.25,0.99645,348.91,13.674
81.257,104.25,0.99647,348.67,13.762
79.976,106.86,0.99644,348.41,13.811
81.357,104.34,0.99651,348.46,13.772
79.834,102.71,0.99653,348.56,13.75
79.734,107.28,0.99627,348.75,13.766
80.978,106.51,0.99611,348.98,13.787
84.987,104.34,0.99624,349.14,13.769
82.643,104.89,0.99611,349.27,13.752
80.428,104.47,0.99571,349.39,13.759
83.222,107,0.99551,349.38,13.765
83.978,105.88,0.99562,349.46,13.814
83.514,106.8,0.99562,349.64,13.836
81.353,102.21,0.99549,349.71,13.756
79.774,106.55,0.9954,349.72,13.691
79.074,106.24,0.99529,349.74,13.724
79.101,103.05,0.99522,349.7,13.773
81.888,107.96,0.99536,349.66,13.832
84.435,102.73,0.99548,349.66,13.884
82.303,104.71,0.99544,349.77,13.884
84.096,102.11,0.99554,350.02,13.893
83.386,102.9,0.99573,350.35,13.959
82.822,104.68,0.99577,350.49,14.009
83.15,106.37,0.99558,350.34,14.019
82.341,103.36,0.99546,350.16,14.021
84.731,102.05,0.99547,350.06,13.988
80.628,102.39,0.99551,350.04,13.959
79.058,104.52,0.99543,350.1,13.968
79.331,103.04,0.99549,350.03,13.967
79.591,107.76,0.99575,349.75,13.944
82.081,104,0.99594,349.48,13.924
79.668,103.24,0.99593,349.32,13.951
81.761,103.53,0.99598,349.41,13.985
79.388,103.32,0.99605,349.85,13.993
83.437,104.76,0.99608,350.13,13.993
80.146,107.88,0.99615,349.84,14.035
82.762,105.86,0.99624,349.7,14.037
79.36,104.47,0.99619,349.95,13.967
83.48,104.87,0.99598,350.21,13.921
84.595,103.87,0.99576,350.12,13.966
82.978,106.05,0.99557,349.88,13.995
84.48,105.42,0.99546,349.61,13.98
79.344,104.36,0.99547,349.59,13.949
83.017,102.73,0.99544,349.66,13.949
80.44,102.23,0.99533,349.56,13.963
84.264,103.8,0.99528,349.46,13.976
81.378,105.84,0.9953,349.52,13.963
79.685,103.18,0.99518,349.72,13.934
84.829,105.83,0.99524,349.85,13.926
83.576,105.68,0.99568,349.92,13.924
84.192,105.4,0.996,349.9,13.915
83.482,104.3,0.99573,349.74,13.935
83.436,104.81,0.99556,349.75,13.964
82.025,103.64,0.99571,350.06,13.949
80.515,103.26,0.99596,350.21,13.91
82.646,104.71,0.99591,349.56,13.893
80.363,102.45,0.99583,349.41,13.916
79.389,105.89,0.99589,350.2,13.954
80.723,105.28,0.99585,350.75,13.981
82.733,107.99,0.9957,350.41,13.946
82.163,107.19,0.99535,350.23,13.933
84.503,107,0.99476,350.33,13.989
83.801,103.58,0.99452,350.5,14.017
79.869,104.5,0.99468,350.5,13.971
82.623,107.14,0.99497,350.62,13.946
79.48,106.67,0.99548,350.91,13.952
84.162,103.92,0.99572,351.01,13.98
82.355,103.7,0.99544,351.05,14.042
80.194,102.2,0.99528,350.91,14.089
80.875,102.95,0.99539,350.3,14.081
81.598,104.54,0.99544,349.91,14.072
83.727,107.32,0.9954,349.55,14.07
83.512,103.96,0.99547,349.29,14.033
83.793,102.75,0.99555,349.75,13.989
83.298,106.17,0.99551,350.08,13.969
83.003,103.12,0.99548,349.97,13.964
79.913,105.16,0.99542,349.97,13.965
79.788,106.07,0.99528,349.86,13.986
80.312,105.34,0.99522,349.76,14.002
81.267,106.57,0.99525,349.67,14.007
81.977,105.23,0.99523,349.5,14.004
80.729,104.04,0.99526,349.37,13.981
84.499,102.64,0.9953,349.37,13.949
79.691,105.45,0.99542,349.35,13.947
80.97,104.34,0.99557,349.37,13.977
82.913,102.88,0.99554,349.54,14.007
80.73,103.42,0.99538,349.59,14.011
79.061,102.11,0.99546,349.41,14.003
82.979,103.44,0.9956,349.18,14.005
81.129,102.48,0.99556,348.86,14
81.392,105.49,0.99552,348.77,13.979
82.837,103.94,0.99555,348.86,13.998
84.804,104.16,0.99553,348.93,14.015
81.706,102.16,0.99556,349.07,13.974
83.416,103.77,0.99553,349.21,13.929
79.668,106.36,0.99532,349.1,13.958
82.904,106.72,0.99532,349.03,13.967
82.835,102.79,0.99561,349.19,13.916
84.663,107.69,0.99576,349.27,13.875
84.395,107.09,0.9955,349.13,13.863
82.632,107.73,0.99547,349.17,13.888
81.167,102.25,0.99581,349.37,13.977
81.192,103.18,0.99599,349.57,14.022
79.824,104.53,0.99592,349.7,13.999
79.546,105.23,0.99599,349.62,14.037
79.476,107.66,0.99606,349.24,14.114
84.712,105.4,0.99611,349.04,14.139
81.221,102.15,0.99606,349.01,14.14
82.79,103.46,0.99594,348.91,14.161
84.494,103.52,0.99585,348.96,14.154
83.134,107.83,0.99584,349.02,14.128
81.912,102.2,0.99578,349.08,14.104
84.849,106.24,0.99576,349.16,14.069
82.927,107.69,0.99589,349.15,14.032
83.271,107.26,0.99596,349.15,14.006
82.779,104.72,0.9959,349.26,13.98
83.31,102.51,0.99592,349.11,13.974
81.543,102.7,0.99599,348.7,14.012
79.032,103.28,0.99607,348.56,14.058
80.809,103.4,0.9961,348.76,14.058
82.285,107.54,0.99601,348.81,14.028
84.858,107.44,0.99587,348.81,13.998
81.28,102.92,0.99579,348.82,13.993
79.678,103.1,0.9957,348.82,13.983
79.566,106.47,0.99569,348.73,13.95
79.524,105.79,0.99591,348.62,13.925
80.519,102.63,0.99605,348.64,13.929
79.686,106.62,0.996,348.83,13.934
81.099,107.39,0.99588,349.08,13.927
81.389,102.08,0.99567,349.35,13.929
84.629,106.54,0.99552,349.56,13.935
83.911,102.29,0.99548,349.68,13.929
84.372,106.01,0.99551,349.82,13.933
79.927,104.03,0.99562,349.96,13.954
83.502,102.78,0.99567,349.99,13.969
81.108,105.29,0.99571,349.93,13.941
82.818,104.76,0.99576,349.84,13.911
79.317,107.51,0.99573,349.72,13.906
80.527,107.94,0.99567,349.61,13.913
84.861,106.43,0.99568,349.45,13.91
80.686,105.54,0.99568,349.28,13.888
81.113,107.96,0.99567,349.25,13.85
82.324,105.22,0.99571,349.31,13.825
82.554,107.24,0.99564,349.6,13.81
79.789,107,0.99556,349.74,13.793
81.871,106.77,0.99564,349.38,13.793
84.267,104.21,0.99574,349.07,13.8
82.016,103.26,0.99568,349.02,13.803
79.857,107.28,0.99559,348.95,13.814
83.735,105.33,0.99553,349.06,13.83
82.506,103.35,0.99556,349.26,13.853
81.206,104.05,0.99554,349.38,13.866
82.086,107.88,0.99546,349.47,13.857
81.47,105.5,0.99546,349.52,13.836
84.047,102.76,0.99546,349.57,13.819
84.06,106.76,0.99549,349.5,13.828
82.732,102.52,0.99564,349.35,13.865
83.869,105.71,0.99581,349.35,13.907
81.45,105.8,0.99583,349.52,13.928
81.264,105.38,0.99587,349.7,13.923
80.49,105.04,0.99597,349.53,13.888
83.137,103.56,0.99593,349.01,13.831
83.338,102.92,0.99585,348.77,13.802
82.261,105.92,0.99589,348.83,13.834
83.443,103.59,0.99587,348.97,13.865
81.944,104.87,0.99578,349.38,13.87
80.979,103.01,0.99576,349.74,13.877
84.19,104.98,0.9958,349.86,13.899
79.061,107.07,0.99572,349.92,13.895
84.538,102.03,0.9956,349.86,13.873
84.296,104.26,0.99551,349.8,13.872
79.107,105.97,0.99531,349.96,13.867
80.103,104.18,0.99519,350.03,13.864
79.702,107.54,0.99535,349.83,13.906
80.355,105.34,0.99552,349.63,13.953
79.433,103.03,0.99545,349.65,13.99
82.212,106.99,0.99545,349.7,14.012
80.863,105.18,0.99555,349.73,13.985
84.689,106.79,0.9956,349.72,13.958
81.29,103.13,0.9956,349.63,13.951
84.1,105.06,0.99562,349.72,13.924
82.366,103.05,0.99564,350.07,13.893
82.786,104.07,0.99566,350.33,13.879
81.879,104.03,0.99563,350.29,13.91
84.376,104.08,0.99557,350.29,13.925
84.85,104.37,0.99554,350.32,13.883
80.665,107.73,1,273.15,0.1
83.143,104.63,0.99994,281.12,0.10498
83.221,105.52,0.99987,287.85,0.10998
82.493,103.57,0.99989,293.53,0.11505
81.896,107,0.99993,298.55,0.12019
81.96,107.73,0.99989,304.24,0.12674
79.079,102.66,0.99993,308.96,0.13308
82.385,107.92,1.0001,312.91,0.13918
82.851,105.11,1.0001,316.32,0.14539
82.7,103.69,1,319.48,0.15219
83.895,106.83,1,322.3,0.15913
84.94,106.42,0.99997,324.87,0.16626
79.332,107.19,0.99994,327.05,0.17326
80.02,105.57,0.99989,329.02,0.18083
81.237,102.95,0.99993,330.8,0.18861
81.189,105.41,1.0001,332.46,0.19645
84.364,107.51,1.0001,333.97,0.20409
79.498,103.07,1.0001,335.71,0.21396
83.302,103.01,0.99998,337.18,0.22372
79.014,102.18,0.99989,338.34,0.23306
81.663,106.04,0.99989,339.28,0.24239
79.436,107.14,1,340.68,0.25648
81.798,107.74,1.0001,341.94,0.27068
83.435,106.99,1.0001,342.89,0.28531
82.956,106.6,0.99993,343.67,0.29985
83.24,103.63,0.99982,344.35,0.31342
80.843,104.17,0.99977,344.9,0.32677
79.571,106.34,0.99984,345.4,0.34038
83.548,104.15,0.99993,345.8,0.35414
82.429,103.08,0.99991,346.11,0.36929
82.295,103.48,0.9999,346.34,0.38438
84.061,102.99,0.99998,346.44,0.39908
81.165,103.98,1,346.6,0.41375
84.573,105.85,1,346.89,0.42923
83.782,106.61,1.0001,347.2,0.4445
79.377,106.59,1.0002,347.53,0.45971
81.066,104.45,1.0002,347.73,0.47488
82.27,104.22,1.0003,347.73,0.49295
84.35,105.55,1.0003,347.84,0.5107
79.343,103.61,1.0001,348.18,0.52744
84.994,103.36,1.0001,348.45,0.54435
81.988,104.78,1,348.53,0.56466
82.301,105.22,0.99996,348.54,0.58367
79.378,106.22,0.99998,348.48,0.60142
84.024,102.04,1.0001,348.55,0.61981
83.374,107.78,1.0001,348.68,0.63882
80.892,103.5,1,348.73,0.65755
82.687,106.2,0.99987,348.78,0.67651
84.811,103.76,0.99977,348.82,0.6957
83.137,106.1,0.99974,348.93,0.71932
80.947,103.51,0.9998,349.11,0.74221
83.116,104.19,0.99988,349.23,0.76514
82.543,106.64,0.99988,349.31,0.78814
79.668,106.17,0.99988,349.4,0.81494
79.268,107.47,0.99985,349.55,0.84097
84.966,105.74,0.99972,349.77,0.86619
81.218,103.74,0.99962,349.86,0.89175
83.479,104.06,0.99962,349.86,0.92248
83.038,106.86,0.99961,350.02,0.95344
80.089,102.85,0.9996,350.24,0.98431
81.952,104.99,0.99957,350.35,1.0147
84.487,107.01,0.99953,350.44,1.0591
81.147,107.52,0.99949,350.53,1.1028
83.063,103.26,0.99941,350.44,1.1442
80.675,103.81,0.99937,350.33,1.1855
79.925,107.01,0.99946,350.32,1.243
79.213,106.16,0.99951,350.25,1.2977
82.698,103.76,0.99951,350.17,1.351
84.152,102.94,0.99948,350.06,1.4062
81.479,102.93,0.99946,350.11,1.4608
79.127,102.73,0.99946,350.25,1.5121
79.244,105.58,0.99947,350.25,1.5601
79.674,106.65,0.99951,350.16,1.6091
79.968,105.89,0.99955,350.07,1.6698
84.903,107.72,0.99958,350,1.729
84.888,105.78,0.9996,350,1.787
84.076,103.58,0.99957,349.95,1.8469
80.579,102.16,0.99957,349.95,1.9104
82.901,103.53,0.99958,350.01,1.9711
79.322,103.65,0.9995,349.96,2.0279
79.216,106.49,0.99938,349.89,2.0826
80.401,106.55,0.9993,350.02,2.1637
81.803,106.42,0.99935,350.18,2.2475
79.393,104.09,0.99948,350.26,2.3312
83.932,103.23,0.99953,350.18,2.4127
84.795,107.71,0.99944,350.24,2.5271
82.687,102.55,0.99933,350.43,2.6442
84.558,107.4,0.99917,350.41,2.7714
81.478,104.49,0.99907,350.3,2.8923
84.461,106.23,0.99905,350.35,2.9903
82.771,102.85,0.99904,350.37,3.0894
79.827,107.63,0.99908,350.26,3.1861
84.248,104.78,0.99907,350.15,3.2829
83.959,105.28,0.99901,350.17,3.3784
81.753,105.82,0.99891,350.22,3.4759
81.775,103.15,0.99872,350.21,3.584
79.729,103.3,0.99855,350.16,3.6873
